"file_title","course_name","section_number","section_name","filename","filesize","file_path","file_timestamp"
"Enunciados Ejercicios Finales Parte 1","Estadística Medicina","1","Enunciados  Exámenes Asignatura Completa","Enunciados ejercicios finales parte I.pdf","312793","4f/ff/4fff0d85de1d8388ba5d50e3d3c9e9a87cc9056e","1623577335"
"Enunciados Ejercicios Finales Parte 2","Estadística Medicina","1","Enunciados  Exámenes Asignatura Completa","Enunciados ejercicios finales parte II.pdf","357518","85/b1/85b1fc4529652f342c335305d6aaa08e5c917a25","1623577401"
"Colección de Clase Tema 1 - Descriptiva","Estadística Medicina","2","Tema 1: Estadística Descriptiva","Tema 1 - Ejercicios estadística descriptiva - Bioestadística.pdf","334423","17/e2/17e2f0876e364265e5fc2dc92d72dda49d3a6b14","1623577464"
"Recopilación Academia Preguntas de Examen Tema 1:  Descriptiva","Estadística Medicina","2","Tema 1: Estadística Descriptiva","Preguntas Descriptiva Medicina Alumnos.pdf","3275930","71/3d/713d5cadcbb64ee84dde977e8cd1004ba91dfc88","1623577951"
"Colección de Clase Tema 2: Probabilidad","Estadística Medicina","3","Tema 2: Probabilidad","Tema 2 - Ejercicios probabilidad - Bioestadística.pdf","249914","09/ad/09ad399150046bf0c1efee59d815f8535bb9815a","1623577614"
"Recopilación Academia Preguntas de Examen Tema 2: Probabilidad","Estadística Medicina","3","Tema 2: Probabilidad","Preguntas Probabilidad Medicina Alumnos.pdf","4312498","5a/c0/5ac05db3aa2b41547fc1aedc442739328db6e89d","1623577928"
"Colección de Clase Tema 3: Distribuciones","Estadística Medicina","4","Tema 3: Distribuciones","Tema 3 - Ejercicios distribuciones de probabilidad - Bioestadística.pdf","79569","49/98/4998ca2e9cd6007837dafc3f7a5eb2d6226f868d","1623577635"
"Esquemas Distribución Normal","Estadística Medicina","4","Tema 3: Distribuciones","Esquema Distribución Normal.pdf","372110","f8/40/f840da11d1589230321486bf9c820eee790a29d8","1624619656"
"Normal entre dos valores","Estadística Medicina","4","Tema 3: Distribuciones","Normal Entre dos Valores.pdf","282921","8d/9b/8d9b86e71b9f0381d0aacfc31709512162c1aca3","1624619734"
"Recopilación Academia Preguntas de Examen Tema 3: Distribuciones","Estadística Medicina","4","Tema 3: Distribuciones","Preguntas Distribuciones Medicina Alumnos.pdf","2686289","4e/24/4e24daad2b753ea5bbfb50247e0e28bfe7251ad8","1623577902"
"Colección de Clase Tema 4: Contraste de Hipótesis","Estadística Medicina","5","Tema 4: Contraste de Hipótesis","Tema 4 - Ejercicios contraste de hipótesis. IC.pdf","217309","41/35/41352bf35d8d5cb7d81037643d3ac4ab4a77c4bf","1623577666"
"Recopilación Academia Preguntas de Examen Tema 4: Contraste de Hipótesis","Estadística Medicina","5","Tema 4: Contraste de Hipótesis","Preguntas Contraste de Hipótesis Alumnos Medicina .pdf","3552081","05/b7/05b770c15cbd4e3f00af9b5f5f09b77bb6599e41","1623577985"
"Recopilación Academia Preguntas de Examen Tema 5:  Regresión Lineal","Estadística Medicina","6","Tema 5: Regresión Lineal y ANOVA","Preguntas Regresión Lineal Medicina Alumnos.pdf","3562648","e4/31/e4311d476aa81f0039cf8e9839fb3c3cd5ca816b","1623578018"
"Regresión Lineal","Estadística Medicina","7","Esquemas Asignatura","T4 - Regresión.pdf","1024076","bd/11/bd11452d7a8cdce7b52de369291835d2393bb686","1625131191"
"Resumen","Estadística Medicina","7","Esquemas Asignatura","Resumen.pdf","5465430","e0/db/e0db9e3de807c28fdbf9275ac20e4bae5b1034a2","1686580524"
"preguntas test 2019 alumnos","Farmacología 2","0","Tema 0","preguntas test 2019 alumnos.pdf","322546","15/6f/156f6898d7d3c18476c42571b9a2fb1ef722c7ce","1641921737"
"Test antimicrobianos ","Farmacología 2","0","Tema 0","01 test antimicrobianos ALUMNOS.pdf","3083649","c7/84/c78483fd7647b2afb7a349c5bcc3d5704e71fa53","1635099672"
"Test cardiovascular ","Farmacología 2","0","Tema 0","02 test cardiovascular ALUMNOS.pdf","1151619","79/77/7977642107a6de0170962b802d5a12c5447a8724","1635099732"
"Test fluidoterapia ","Farmacología 2","0","Tema 0","01 test fluidoterapia ALUMNOS.pdf","899669","22/c6/22c67543876d473199d30df37176f09d89f0a9bb","1635099772"
"01 ANTIMICROBIANOS","Farmacología 2","1","PRIMER PARCIAL","01 antimicrobianos.pdf","4866847","05/48/05487d9d5ade9e5ba6f1dad30f26c9c9bfd75a17","1634451321"
"ANTIMICROBIANOS","Farmacología 2","1","PRIMER PARCIAL","01 antimicrobianos.pdf","5259156","e3/aa/e3aab642299f8bdca73ca17b3265aeb633663b05","1625688563"
"ANTISEPTICOS","Farmacología 2","1","PRIMER PARCIAL","antisepticos.pdf","569359","6d/36/6d3645a5e1ee7d7ec4c8ba07e947b344bc2fd5e5","1625688783"
"CARDIOVASCULAR","Farmacología 2","1","PRIMER PARCIAL","04 cardiovascular.pdf","2374090","5c/3d/5c3d94db836780ddff7998a7848a545cbaeb4c7d","1625688615"
"CARDIOVASCULAR","Farmacología 2","1","PRIMER PARCIAL","04 CARDIOVASCULAR.pdf","2692826","b3/e8/b3e8972a948813487854a5b13f5907c279194bed","1634547139"
"DIGESTIVO","Farmacología 2","1","PRIMER PARCIAL","05 digestivo.pdf","2350953","74/27/7427301e770b11ebb5232aecea4f9551215b5e10","1625688674"
"FLUIDOTERAPIA","Farmacología 2","1","PRIMER PARCIAL","06 fluidoterapia.pdf","1192783","38/3a/383a21fa3d29b8fb338573ca608ed2b4f98da1a7","1625688754"
"FLUIDOTERAPIA","Farmacología 2","1","PRIMER PARCIAL","06 FLUIDOTERAPIA.pdf","1019662","85/9c/859c3b93c3a984f2a31ea9a43b326684bfe93889","1634545480"
"SULFAMIDAS","Farmacología 2","1","PRIMER PARCIAL","02 sulfamidas.pdf","558996","29/6a/296a3023da97a7961b4635fcfe9f1d8acd653cdd","1625688586"
"ANTIFUNGICOS","Farmacología 2","2","SEGUNDO PARCIAL","03 antifungicos.pdf","1548400","58/7c/587c80ff2e9ea942e039acd4784f02f9e8df4a02","1625688645"
"ANTIHELMINTICOS","Farmacología 2","2","SEGUNDO PARCIAL","07 antihelminticos.pdf","766979","8d/91/8d91cd9f1adf18feeac4890d46fa4140f5951cde","1625688890"
"ANTINEOPLASICOS","Farmacología 2","2","SEGUNDO PARCIAL","12 antineoplasicos.pdf","3329663","a5/8b/a58b76e999b860589abe6d54eb1dcfeeb96a1bed","1625689072"
"ANTIPARASITARIOS","Farmacología 2","2","SEGUNDO PARCIAL","08 antiparasitarios.pdf","1141899","52/fe/52fe42f5bca8bbed8aab299830d019182de5f191","1625688864"
"ANTIPROTOZOARIOS","Farmacología 2","2","SEGUNDO PARCIAL","09 antiprotozooarios.pdf","1802744","8a/f8/8af853cf7f8d9f2734ef059bc7aa479930724614","1625688820"
"ANTIVIRALES","Farmacología 2","2","SEGUNDO PARCIAL","16 antivirales.pdf","831904","f1/2f/f12fe482f99d1adc31fac252565976c7614800d7","1625689045"
"DIURETICOS","Farmacología 2","2","SEGUNDO PARCIAL","20 diureticos.pdf","2222531","64/dd/64ddb0256be3a883dd8d5831c73292c68d3346b1","1625689016"
"ECTOPARASITICIDAS","Farmacología 2","2","SEGUNDO PARCIAL","10 ectoparasiticidas.pdf","1521837","34/d4/34d4a63063af4cc16caff9d84bf295745c3dc880","1625688924"
"RESPIRATORIO","Farmacología 2","2","SEGUNDO PARCIAL","11 respiratorio.pdf","1302678","29/c4/29c47d40a9c1ce3a062a54e3e33715e53925b408","1625688955"
"SANGRE","Farmacología 2","2","SEGUNDO PARCIAL","14 sangre.pdf","1294228","f3/63/f3635aaad6277ade8cc5476d8b7f5e1ab3bad1ac","1625688976"
"TEST 1","Farmacología 2","3","TEST","TEST 1","6471012","a3/f3/a3f3857fdeb76422b7f3b03403fd5a3cd545f9bd","1626035153"
"TEST 2P","Farmacología 2","3","TEST","TEST 2","3696661","65/12/6512477f1bc880c3fad90ba4f5f0eed8bb916ae7","1626035183"
"1P 02 preguntas de farmacodinamia ALUMNOS","Farmacología Medicina","1","FARMACOCINÉTICA","1P 02 preguntas de farmacodinamia ALUMNOS.pdf","2487375","26/2c/262c89c1269e342d84bdd0c9997d6923e2102278","1634793565"
"MINICASOS FARMACOCINÉTICA","Farmacología Medicina","1","FARMACOCINÉTICA","01 minicasos farmacocinetica.pdf","475991","da/c9/dac99d99173b155c93677abfbe957b6ae918f726","1636445378"
"TEST 1 FARMACOCINÉTICA","Farmacología Medicina","1","FARMACOCINÉTICA","1P 01 TEST DE FARMACOCINETICA.pdf","1896975","36/86/3686fb4c6b329bb36afc8df2c11f6a5935258416","1633592934"
"TEST 2 FARMACODINAMIA","Farmacología Medicina","1","FARMACOCINÉTICA","1P 02 preguntas de farmacodinamia ALUMNOS.pdf","2487375","26/2c/262c89c1269e342d84bdd0c9997d6923e2102278","1634793601"
"TEST FARMACODINAMIA","Farmacología Medicina","1","FARMACOCINÉTICA","1P 02 preguntas de farmacodinamia.pdf","2117050","ce/ce/cece7b08a8797730eb5face6f962c24abdbc242e","1634793379"
"MECANISMOS SNA","Farmacología Medicina","2","SNA","1P 03 PREGUNTAS SNA MECANISMOS ALUMNOS.pdf","823613","05/59/0559db8f0e821832b734c57558a8321b350eba68","1635412373"
"PREGUNTAS FARMACOS","Farmacología Medicina","2","SNA","1P 04 PREGUNTAS FARMACOS.pdf","2466103","ab/0c/ab0c070bdc0a83e1abfb4f04188909f596b1e85a","1636032876"
"RESUMEN SNA","Farmacología Medicina","2","SNA","1P 03 RESUMEN SNA.pdf","954112","ef/9f/ef9f6043cb43eadd6082bf02a8051c4aa5ebe501","1635398545"
"RESUMEN CV","Farmacología Medicina","3","CARDIOVASCULAR","1P 05 RESUMEN CV (1).pdf","2283156","98/cc/98ccdaece3fb4f68d7e70c9a6a4a940886dbaad5","1639031435"
"02 test 1P alumnos","Farmacología Medicina","4","EXAMENES","02 test 1P alumnos.pdf","1340302","f2/57/f257b53430f9e1b677e420728a9e9e57edc8d95b","1640969041"
"test 1 P 2019 2020 alumnos","Farmacología Medicina","4","EXAMENES","test 1 P 2019 2020 alumnos.pdf","3679574","a0/ef/a0efeed5402ab7d6daf89b037d39e35a487256da","1643139838"
"test 1 P 2020 2021 alumnos","Farmacología Medicina","4","EXAMENES","test 1 P 2020 2021 alumnos.pdf","3293750","53/55/53552527987524873504c8c11fa5f3cac19db431","1643043435"
"TEST ANTIHIPERTENSIVOS ALUMNOS","Farmacología Medicina","4","EXAMENES","TEST ANTIHIPERTENSIVOS ALUMNOS.pdf","1159870","19/8a/198a974f465e6fe54e10cc9ad31e8ce0de46a42b","1642138840"
"TEST CARDIACO ALUMNOS","Farmacología Medicina","4","EXAMENES","TEST CARDIACO ALUMNOS.pdf","857033","35/5e/355ed0f1afa9bdfe10c87470690b47a6debe85bc","1642522570"
"TEST DIURETICOS ALUMNOS","Farmacología Medicina","4","EXAMENES","TEST DIURETICOS ALUMNOS.pdf","1304440","a7/ab/a7abaad4c0a0ba805a21cb22bff03da1023dedd8","1642055772"
"TEST GI ALUMNOS","Farmacología Medicina","4","EXAMENES","TEST GI ALUMNOS.pdf","584675","ff/77/ff77154cf53ee03ee45d57bd314fa031d479105a","1642659997"
"TEST HEMATO alumnos","Farmacología Medicina","4","EXAMENES","TEST HEMATO alumnos.pdf","1147150","15/04/1504be9082a45549c9772c09ecf8d6833cdc4a5d","1642747385"
"TEST LIPIDEMIAS alumnos","Farmacología Medicina","4","EXAMENES","TEST LIPIDEMIAS alumnos.pdf","924574","66/0d/660df85e8006a7fcd6d9bbc8083c0dc0588a9301","1642836442"
"Enunciados T6: Pilas y Redox","Física para Veterinarios","1","Tema 6: Pilas y Redox","ENUNCIADOS T6.pdf","957304","b5/1f/b51fcc9522a5688f6749c9a9704ead43e9999d63","1613652623"
"Esquemas T6: Pilas y Redox","Física para Veterinarios","1","Tema 6: Pilas y Redox","Esquemas T6.pdf","2356091","35/09/3509bbe232ab14fae9fb31bb490b7dda4856242b","1613652673"
"Enunciados T7: Ondas y Radiaciones","Física para Veterinarios","2","Tema 7: Ondas y Radiaciones","Enunciados T7.pdf","580965","70/68/7068803d1dec08c0e011c3eabe9a37e9e1e696af","1613652726"
"Enunciados T8: Elasticidad","Física para Veterinarios","3","Tema 8: Elasticidad","Enunciados T8.pdf","796795","ce/0a/ce0abc9c0b6f122a13c984cce04a34391f258a38","1613652750"
"Esquemas T8: Elasticidad","Física para Veterinarios","3","Tema 8: Elasticidad","Esquemas T8.pdf","1575755","5e/eb/5eeb1d03ae4db393d5938b93a08ec23d76c74b1b","1613652779"
"Enunciados T9: Estática de Fluidos","Física para Veterinarios","4","Tema 9: Estática de Fluidos","Enunciados T9.pdf","570001","b9/89/b989c52932b7bef2abb4245fc528ac4f266a57a5","1613652832"
"Esquemas T9: Estática de Fluidos","Física para Veterinarios","4","Tema 9: Estática de Fluidos","Esquemas T9.pdf","1342323","67/24/6724c5c2ba85fd6db1ee8cbb6fcb23ae2f5ed23a","1613652856"
"Enunciados T10: Dinámica de Fluidos","Física para Veterinarios","5","Tema 10: Dinámica de Fluidos","Enunciados T10.pdf","655149","92/10/9210a2f490cbbf484332df1fe848ba16613b9b43","1613652936"
"Esquemas T10: Dinámica de Fluidos","Física para Veterinarios","5","Tema 10: Dinámica de Fluidos","Esquemas T10.pdf","975837","a5/2f/a52fc0107ad4e3d290348b3d820edbd9464ca980","1613652953"
"Enunciados Elasticidad, Ondas, y Bioelectricidad","Física para Veterinarios","6","Laboratorio Física","Laboratorio de Física. Elasticidad, Ondas, y Bioelectricidad.pdf","7110834","90/1e/901ea45af3bf91fc731cd4adca5f059c75f74463","1613653032"
"Enunciados Teoría de Errores","Física para Veterinarios","6","Laboratorio Física","Laboratorio de Física. Teoría de Errores.pdf","6877013","62/4c/624caaf22f43da7126b8056d5faaea7e616674e3","1613653001"
"Esquemas Laboratorio","Física para Veterinarios","6","Laboratorio Física","Esquemas Laboratorio.pdf","4676066","69/3a/693a2f10eb6e27c906f7d46fbfc5d63c409ad66e","1613653370"
"Preguntas para practicar de Guyton","Fisiología","0","Tema 0","Guyton y Hall Repaso de Fisiologia.pdf","74483528","1c/98/1c981253e1c777f7ea9dfcaf002fc59c8d8f8606","1613590712"
"TEMA 1 INTRODUCCION","Fisiología","1","INTRODUCCIÓN","TEMA 1 HOMEOSTASIS.pdf","425008","5a/a0/5aa08167c802d629cf3ccc6517c2431079ec86ba","1634446141"
"POTENCIAL DE ACCION","Fisiología","2","FISIOLOGIA DE LA MEMBRANA, NERVIO Y MÚSCULO","TEMA 2 MEMBRANAS. SEMINARIO POTENCIAL ACCION ALUMNOS.pdf","1829585","0f/94/0f944f6f091539e6dfa9633fb1bc9d47225be1ad","1634446301"
"POTENCIAL DE REPOSO","Fisiología","2","FISIOLOGIA DE LA MEMBRANA, NERVIO Y MÚSCULO","TEMA 2 MEMBRANAS. SEMINARIO. POTENCIAL REPOSO ALUMNOS.pdf","456862","c7/ad/c7ad81de4c57000614ca675968dacda03068938f","1634446355"
"04 PREGUNTAS VASCULAR ALUMNOS","Fisiología","3","CARDIOVASCULAR","04 PREGUNTAS VASCULAR ALUMNOS.pdf","1678456","cb/92/cb9201b1e3ae942dbf5f5603a558eb244bb98980","1640715089"
"RESUMEN CARDIOVASCULAR","Fisiología","3","CARDIOVASCULAR","UNIDAD III.pdf","8522490","3a/76/3a76d54ee0fe0b3be126daba43a48c202c123a87","1635572769"
"TEST MEMBRANA Y CARDIO","Fisiología","3","CARDIOVASCULAR","01 TEST MEMBRANAS MUSCULO Y PARTE DE CARDIACO ALUMNOS.pdf","1182256","d6/62/d662625dfc6319c73ec45efd0aa2efb0a2197159","1635674138"
"02 PREGUNTAS RESPIRATORIO ALUMNOS","Fisiología","4","PULMONAR","02 PREGUNTAS RESPIRATORIO ALUMNOS.pdf","2098831","9b/4e/9b4ebde4e72467973c20cc9f3a823e618419d433","1640944665"
"RESUMEN PULMONAR","Fisiología","4","PULMONAR","UNIDAD V.pdf","4701413","24/0b/240bb606ae9cbbe38e284282dadbb33a8a673bbe","1635923344"
"SEMINARIO ACIDOSIS ALCALOSIS","Fisiología","5","RENAL","seminario acidosis alcalosis.pdf","1726254","e2/7f/e27f0290c3d299ee28c35a7accb139577802788b","1637159985"
"TEST RENAL 01","Fisiología","5","RENAL","04 test renal 01 alumnos.pdf","1144779","fd/56/fd564eeffe130b83096f29f1198ded00057f6291","1636522695"
"05 PREGUNTAS ECG ALUMNOS","Fisiología","6","CARDIOVASCULAR","05 PREGUNTAS ECG ALUMNOS.pdf","789565","52/62/526252bdf580f080c43628057de24e1c1b4d1806","1640714975"
"03 PREGUNTAS DIGESTIVO ALUMNOS","Fisiología","7","DIGESTIVO","03 PREGUNTAS DIGESTIVO ALUMNOS.pdf","1031806","6c/8b/6c8b26f2a721cd38ba2787d5e263f5513c6c1ced","1640715032"
"10 EXAMEN 2015 ALUMNOS","Fisiología","8","PREPARACIÓN PRIMER PARCIAL","10 EXAMEN 2015 ALUMNOS.pdf","3668353","f2/46/f246c71369d0fa1602479ec6ce0687fafa06e84c","1641673840"
"10 EXAMEN NOVIEMBRE 2021","Fisiología","8","PREPARACIÓN PRIMER PARCIAL","10 EXAMEN NOVIEMBRE 2021.pdf","1904424","9e/d8/9ed876b2f736da0c2f2081feb4fcb02f21717a63","1640936216"
"examen 1P 2021 ALUMNOS","Fisiología","8","PREPARACIÓN PRIMER PARCIAL","examen 1P 2021 ALUMNOS.pdf","2838809","11/3e/113e86b4aa9a93245fcccfae24e786c73dc4a5a0","1641312491"
"PREGUNTAS TEST 3P 2 ALUMNOS","Fisiología","9","PREPARACIÓN SEGUNDO PARCIAL","03 PREGUNTAS TEST 3P 2 ALUMNOS.pdf","1461050","c2/db/c2dbbde54809784768abf5c967a5823a1cd608de","1648797221"
"PREGUNTAS TEST 3P ALUMNOS","Fisiología","9","PREPARACIÓN SEGUNDO PARCIAL","PREGUNTAS TEST 3P ALUMNOS.pdf","2528440","29/4c/294c798cf0a9c88144a349a043db58aba138175d","1648713532"
"Equilibrio energético, regulación de la temperatura y piel","Fisiología","10","Unidad 7 - Equilibrio energético y regulación de la temperatura","Equilibrio energético.pdf","7324812","4e/bc/4ebc660592e0e998cae690d2044dfdd5dcc2a3ee","1614116884"
"Equilibrio energético, regulación de la temperatura, piel y seminarios","Fisiología","10","Unidad 7 - Equilibrio energético y regulación de la temperatura","Equilibrio energético.pdf","8883802","24/50/24503da3474649066e1ec7e308c342b5b4873f6d","1614713415"
"Microbiota","Fisiología","10","Unidad 7 - Equilibrio energético y regulación de la temperatura","Fisiología de la microbiota intestinal.docx","609510","bf/8c/bf8cd6dc53e469292185dc9a2cf1ff6a5677938e","1614116726"
"UNIDAD VI - Gastrointestinal","Fisiología","10","Unidad 7 - Equilibrio energético y regulación de la temperatura","UNIDAD VI.pdf","7133754","74/94/749441aaae99c826964836d0ac5e191ec408a5be","1614116676"
"Esquemas de repaso","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","Repaso-neuro-1 .pdf","1842605","38/9a/389a7ae60fab8d66df5b2b251f7e78ed4a95fe1c","1620644694"
"Seminarios","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SEMINARIOS SNC.docx","1951986","9b/fb/9bfba724d6dc0e1c70b640c8693aaedafb68bc79","1617273530"
"SNC I - primera parte","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SNC I - primera parte.pdf","2774085","a1/a5/a1a504503d7dacfc584d0a7f011a74a0abf7f55a","1616234756"
"SNC I - segunda parte","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SNC I - segunda parte.pdf","3360186","04/a1/04a17f9911e510b27bb2411701f3cd86dd572276","1616921578"
"SNC II. Sentidos especiales","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SNC II.pdf","4049933","9b/fb/9bfb012db10d0708111cd4243a2dd5781bb13230","1614715785"
"SNC III - segunda parte (corteza, conducta y flujo)","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SNC III - segunda parte.pdf","3421436","28/a8/28a8df8671488aa37e93e55018b04d138b6f0597","1619200102"
"SNC III primera parte (cerebelo, SNA y sueño)","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SNC III - primera parte.pdf","6226152","e9/32/e9322947240f3eebe2279358733bfbc894e86bf5","1618517727"
"SNC III primera parte (cerebelo, SNA y sueño) ","Fisiología","11","Unidades 8, 9, 10 - Fisiología del sistema nervioso (I, II, III)","SNC III - primera parte.pdf","6331973","9a/1b/9a1bb70a885b7c1f5ffd285e0377fd936ef755be","1618518084"
"Fisiología de la sangre","Fisiología","12","Unidad 11 - Fisiología de la sangre","Fisiología de la sangre.pdf","4076174","cc/8c/cc8c1d28a45db0c3903dcb8cf5becb69bfd4cdff","1615919948"
"UNIDAD XI -  Fisiología de la sangre","Fisiología","12","Unidad 11 - Fisiología de la sangre","UNIDAD XI - Fisiología de la sangre.pdf","2065079","1b/03/1b0358342e3752b807404952f26b05af1e29bca8","1614884483"
"UNIDAD XI - Fisiología de la sangre: apuntes y seminarios","Fisiología","12","Unidad 11 - Fisiología de la sangre","Fisiología de la sangre.pdf","4080571","91/58/9158dab7ba9ea03bdbcfcfd4f4a9f3056bf4b41a","1615407871"
"Fisiología del sistema endocrino","Fisiología","13","Unidad 12 - Fisiología del sistema endocrino","endocrino.pdf","2050655","48/4f/484f0fd3e8a753f7eff25cbd7148c09efceda442","1619800897"
"Primera parte - clase grabada","Fisiología","13","Unidad 12 - Fisiología del sistema endocrino","endocrino 1.pdf","488175","25/ca/25ca7bb9b8aaa3cff0d16b57091be2a0c29f6ed4","1619705772"
"Fisiología del aparato reproductor","Fisiología","14","Unidad 13 - Fisiología del aparato reproductor","Fisiología del aparato reproductor.pdf","1223045","cd/38/cd38e62334ae373441ce53ab7bbd43dcd15408c6","1619196057"
"03 PREGUNTAS TEST 3P 2 ALUMNOS","Fisiología","15","TEST SEGUNDO CUATRIMESTRE","03 PREGUNTAS TEST 3P 2 ALUMNOS.pdf","1461050","c2/db/c2dbbde54809784768abf5c967a5823a1cd608de","1653136177"
"10 TEST SN","Fisiología","15","TEST SEGUNDO CUATRIMESTRE","10 TEST SN.pdf","918854","bc/d5/bcd5a471c53bea498a72424fea8c8623a800c9d4","1653136286"
"patologias hormonas","Fisiología","15","TEST SEGUNDO CUATRIMESTRE","patologias hormonas.pdf","2856045","8d/48/8d48a508d17df735e98a1440819f09f905757bd8","1653721625"
"test 4p alumnos","Fisiología","15","TEST SEGUNDO CUATRIMESTRE","test 4p alumnos.pdf","4308844","08/88/0888a2cb917004829447733eabe4c24a862eb780","1653136186"
"test 4p alumnos 3","Fisiología","15","TEST SEGUNDO CUATRIMESTRE","test 4p alumnos 3.pdf","1357387","e5/74/e574931a0e5e36c3d37e1ce5e701423b4d1d369d","1653721135"
"CASCADA  COAGULACION ESQUEMA 2","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 2.jpg","72393","51/70/517027e6837b152d64fc8c9298fabdd78cc542fa","1665082783"
"CASCADA  COAGULACION ESQUEMA 2","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 2.jpg","72393","51/70/517027e6837b152d64fc8c9298fabdd78cc542fa","1665082783"
"CASCADA COAGULACION ESQUEMA 1","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 1.jfif","37734","2e/24/2e24e9ddc14de38601549f89dd1da0c38d36a80f","1665082763"
"CASCADA COAGULACION ESQUEMA 1","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 1.jfif","37734","2e/24/2e24e9ddc14de38601549f89dd1da0c38d36a80f","1665082763"
"METABOLISMO GRUPO HEMO","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","METABOLISMO HEMO.jpg","139026","d1/c5/d1c5a63ef2fb782db4bf499c115ec5f9565cccf5","1666344246"
"METABOLISMO GRUPO HEMO","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","METABOLISMO HEMO.jpg","139026","d1/c5/d1c5a63ef2fb782db4bf499c115ec5f9565cccf5","1666344246"
"SOLUCIONES MEDIO INTERNO","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","SOLUCIONES MEDIO INTERNO.pdf","114727","f2/0a/f20a6e89cf83b5fdf91c7bcfb6e17ca943c81723","1688060625"
"SOLUCIONES MEDIO INTERNO","Fisiología Vet 1ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","SOLUCIONES MEDIO INTERNO.pdf","114727","f2/0a/f20a6e89cf83b5fdf91c7bcfb6e17ca943c81723","1688060625"
"DIAPOSITIVAS COMPLETAS RESPIRATORIO - TEMA 2","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","SISTEMA RESPIRATORIO 2018-2019.pdf","5661967","eb/d4/ebd4e400d9e05319a6483022a60131dcc6ee7c04","1666343469"
"DIAPOSITIVAS COMPLETAS RESPIRATORIO - TEMA 2","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","SISTEMA RESPIRATORIO 2018-2019.pdf","5661967","eb/d4/ebd4e400d9e05319a6483022a60131dcc6ee7c04","1666343469"
"DIFUSIÓN DE GASES","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344644"
"DIFUSIÓN DE GASES","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344644"
"EFECTO BOHR-HALDANE","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","Imagen1.png","249206","8c/06/8c069f48692bbcc39f9ab17409a58112f7777c0d","1686810800"
"EFECTO BOHR-HALDANE","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","Imagen1.png","249206","8c/06/8c069f48692bbcc39f9ab17409a58112f7777c0d","1686810800"
"MECANICA VENTILATORIA","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILATORIA.jpg","177049","2a/bb/2abbc00269828ab36137fb1e4646b90394d87d79","1666344127"
"MECANICA VENTILATORIA","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILACION.pdf","359438","4f/ad/4fad659616118166785dad3cd8a6f7a91156a5fa","1666344785"
"MECANICA VENTILATORIA","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILATORIA.jpg","177049","2a/bb/2abbc00269828ab36137fb1e4646b90394d87d79","1666344127"
"MECANICA VENTILATORIA","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILACION.pdf","359438","4f/ad/4fad659616118166785dad3cd8a6f7a91156a5fa","1666344785"
"NUCLEOS RESPIRATORIOS","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","NUCLEOS RESPIRATORIOS.png","280354","31/8d/318d777abee72fcca6e1602ee022c89d6680b7a9","1686858695"
"NUCLEOS RESPIRATORIOS","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","NUCLEOS RESPIRATORIOS.png","280354","31/8d/318d777abee72fcca6e1602ee022c89d6680b7a9","1686858695"
